Fault_Type,Temperature,Vibration,Pressure,Voltage,Current,FFT_Feature1,FFT_Feature2,Anomaly_Score,Sensor_ID,Year,Month,Day,Hour,Minute,Fault_Status
1,0.5851106588164292,0.514262211634424,0.3300447461374054,0.6054178955639153,0.6562602007634649,0.7232571259296793,0.9083036673632331,0.963445671221947,172,2015,1,7,23,25,1
1,0.44930307434196387,0.5243190899614799,0.2863640201206745,0.5648582629037138,0.38160814674214827,0.08392827877276599,0.9605091985323044,0.36493031389819064,141,2015,1,8,23,41,1
1,0.5538364047971484,0.5123902132889911,0.48750688403453013,0.6232039358270661,0.6159022272529817,0.861882149915705,0.9686179122232175,0.7218412801094933,123,2015,1,9,4,34,1
1,0.6942122703023388,0.38904515959755565,0.670859335982459,0.5585424823212047,0.4510805048859763,0.35808763767222873,0.24886180689457366,0.5203445681089924,123,2015,1,10,17,3,1
2,0.32946265710982986,0.4494184847187155,0.39506513707925855,0.5976080832162836,0.30477864729436643,0.6520843655798372,0.5849832055260997,0.5371427113305225,144,2015,1,11,23,10,1
1,0.4722792673700543,0.5178880598694314,0.5836066584535392,0.5459336193270207,0.5081816608569875,0.8069064796968819,0.8942321282495131,1.0009354678080455,193,2015,1,12,19,22,1
3,0.3554566073246656,0.7318722032353367,0.5733420198279016,0.4791439448790307,0.3491311410140093,0.5459895319692082,0.07747824307517837,0.07116455193793059,150,2015,1,13,0,27,1
1,0.46783440872391735,0.5578887171748277,0.5396887817873707,0.47910176435155016,0.5141007272968148,0.6005390464437658,0.5337087536549563,0.9766144033174875,115,2015,1,14,19,4,1
1,0.5935265820404223,0.33900034338276824,0.5129491172770386,0.48295100776966904,0.6726933691394993,0.6787949520331445,0.07465135408908707,0.5124609510059357,156,2015,1,15,11,14,1
1,0.536122717008689,0.5353973290875188,0.5364623596182507,0.48314057333918414,0.6761460682169604,0.7075219672510037,0.3285547919731877,0.3998070464268406,104,2015,1,16,19,15,1
1,0.4983049446597563,0.5714094305866346,0.41976342926985666,0.5009571601678031,0.578032424446425,0.7943381601828621,0.4099792364106494,0.25148548052580033,159,2015,1,17,7,51,1
3,0.4038315853605763,0.42597246712529985,0.5142461353524039,0.5565884147182862,0.37044074695584006,0.7626012276719707,0.22862915412343693,0.5662753122487307,193,2015,1,18,7,42,1
1,0.4698533849289109,0.7318912598511398,0.29102859848626894,0.546393233901876,0.6457433384318461,0.6611646014266188,0.6215730242130708,0.6992297083614134,196,2015,1,19,14,19,1
1,0.42984700483354427,0.35331813959586034,0.6850474291389572,0.4901949143398208,0.6366624588590191,0.7172419774758982,0.3831911354005805,0.6367962678180348,180,2015,1,20,15,43,1
2,0.6309889583081301,0.39696319352806303,0.4959134839385479,0.49787620414245176,0.5127139129816746,0.3922784335096887,0.4470494474687825,0.9281381857278681,130,2015,1,21,1,36,1
1,0.4541909072762593,0.3928477914819478,0.6977417062181486,0.5948354624369219,0.6321584126024142,0.9688734595831087,0.054887275453493756,0.3041582573607954,163,2015,1,22,22,14,1
2,0.6939824750526852,0.5164835341417541,0.6005426736006543,0.4882119191668515,0.3457963291044627,0.37365408905899355,0.7074655915809056,0.950288432837987,112,2015,1,23,2,42,1
1,0.47231856825450375,0.4699008893196738,0.5940254110834321,0.5739704745326255,0.5201941153337569,0.7663803645637777,0.39964403107965674,0.23342988360261374,125,2015,1,24,11,12,1
1,0.7065380379752871,0.5481588234397338,0.511729445714888,0.428682199602509,0.3102134878138486,0.6497777745085115,0.15784024742703467,0.9807759146704806,106,2015,1,25,0,57,1
1,0.4801871293482766,0.5924991175300715,0.4386133664693486,0.5624710947822471,0.44847425752324804,0.45098948923278465,0.4111320026748627,0.33529207475763645,196,2015,1,26,2,43,1
1,0.4607177222862705,0.401388611672324,0.30683709592205577,0.4285702358834467,0.30664459045828696,0.68467813868788,0.8315738283272416,0.7686921024791543,188,2015,1,27,6,27,1
3,0.41517554116605376,0.4819019751963216,0.5110655761420204,0.34129373158962795,0.619358532364815,0.7402202491836175,0.8788440644564615,0.41358361949141803,152,2015,1,28,18,57,1
1,0.3997997679476071,0.520761595520791,0.3932311220484786,0.5615345807033938,0.5033577265489104,0.6999320444067653,0.4735989549908634,0.05974576313081342,101,2015,1,29,10,50,1
1,0.6428301645096256,0.42916885585873776,0.47420916861292434,0.5281859531208066,0.37300155295661663,0.10969327137392748,0.5698963444305799,0.21859115397798068,131,2015,1,30,22,16,1
3,0.749706308892904,0.40857607583061684,0.40987552806178973,0.5870980685677125,0.39744693783578916,0.7909225541334619,0.46432210398751306,0.18176028957650037,145,2015,1,31,4,40,1
2,0.49986078588838506,0.7020749258479723,0.36277104909337926,0.5554020754344833,0.38434891405282484,0.5131021797553112,0.24762545531307892,0.5524078937233466,108,2015,2,1,12,11,1
1,0.3341253132368621,0.49951466280587686,0.5370743631504232,0.36401635676215266,0.3114357472998154,0.2628568576357413,0.9061619185185209,0.42357274203555423,142,2015,2,2,20,30,1
3,0.5833540836699976,0.4243109489552749,0.5300577223142172,0.5419056899494433,0.5439426963084268,0.9098813447739635,0.9834099346227176,0.1679511686523636,115,2015,2,3,20,52,1
2,0.5650136507349868,0.5351512707314684,0.6017129317744112,0.5405626138019131,0.48555419478780204,0.9885835897569254,0.8890097310690352,0.9159937916966561,146,2015,2,4,3,38,1
1,0.7163018681321152,0.4976052102861344,0.3758323522958452,0.3942366783945249,0.6829962364730496,0.35339697441334317,0.6519405400652759,0.5605655429441148,110,2015,1,1,20,21,1
3,0.4083126301514923,0.38075072488903644,0.5431342309874684,0.6325112930142608,0.18622889656262798,0.7947518015658606,0.3777898012175832,0.8785127039192663,133,2015,1,2,3,18,1
2,0.4678739179766397,0.43840848907503793,0.49264469774107944,0.5085088696272169,0.29416300244215937,0.5399236146248699,0.6820242580923934,0.13513722098426084,108,2015,1,3,17,15,1
3,0.6901542794102854,0.6960405399128113,0.5107580856692022,0.5062518901498336,0.6214683969440215,0.6912759434786857,0.6192966490809068,0.47785002879452243,138,2015,1,4,0,55,1
1,0.5114989445124326,0.6969593785740021,0.5151894922109589,0.5312072959174128,0.5776310586181114,0.250172746954341,0.7008919161462386,0.2540212458040959,172,2015,1,5,18,36,1
1,0.5459580130573912,0.3821292801453431,0.5282867940887089,0.7754753513347794,0.5457504370672924,0.722917840295698,0.8579488497778929,0.600968421365488,168,2015,1,6,20,49,1
1,0.5416153522639028,0.730055815667512,0.23955666589254027,0.42572314427360874,0.6751248027775998,0.6118437926911064,0.8287137768179871,0.20312798677309885,122,2015,1,7,22,20,1
1,0.48876894332649906,0.6521156089363402,0.6436608895459195,0.2880443313740366,0.6163488358383957,0.593173860275687,0.35569471277861997,0.07289857357677337,108,2015,1,8,1,6,1
2,0.49285458745812555,0.6594754058305581,0.4622723826573603,0.5653190051541782,0.5393706389229476,0.14226454592213506,0.9425863760398968,0.8275187132868758,150,2015,1,9,10,29,1
3,0.4807473422483157,0.6596346445340963,0.4804147319078307,0.642695822625308,0.5403426695166714,0.7041284991162127,0.7541371715754789,0.3673456805498952,183,2015,1,10,14,13,1
1,0.5980715395461289,0.3737119017649322,0.527158220293541,0.6889704984975644,0.44624555043023617,0.6083288435561159,0.44869702887030916,0.5735500322193999,153,2015,1,11,10,45,1
1,0.4673657049556734,0.6163370726667058,0.5195605294040171,0.6813260751376479,0.5435253361809939,0.7194018177306074,0.6672211365515697,0.4972828635257606,185,2015,1,12,9,53,1
3,0.41305671572813263,0.4916686040448707,0.40982679889133083,0.6162661453948794,0.5945287721666539,0.9107671689112207,0.8766608222755938,0.7956723237194305,183,2015,1,13,4,24,1
3,0.4654603686270383,0.644441705656121,0.507899980196257,0.5789329591347807,0.3420138764460584,0.04393796318424009,0.8620290048859143,0.09711258479057377,108,2015,1,14,15,14,1
1,0.3345477922004919,0.7612829153781182,0.4351611585701065,0.7252021240538133,0.5387724672442294,0.6158391123721654,0.813256198711467,0.6131709340382789,173,2015,1,15,7,36,1
1,0.4514233253287846,0.39733406669371224,0.5171343884248305,0.46373502993159926,0.5632365836555777,0.9630473751953064,0.42447257878139155,0.9596172266999403,110,2015,1,16,7,29,1
2,0.5410541029989602,0.44266825691298195,0.5372857502604499,0.5684858092471972,0.7390799641891812,0.1786222774725113,0.5453613096332924,0.26461302324243,158,2015,1,17,15,24,1
1,0.3256327485016474,0.7796569654563061,0.37636777564711754,0.483117497650985,0.5531801354637745,0.7998914118773667,0.4943525021411574,0.6570536432660353,156,2015,1,18,19,29,1
2,0.6371155324026663,0.7209312489574363,0.49791413940408874,0.6057876301542363,0.3652245911266805,0.46159530512357205,0.8831969764137417,0.13216721014576205,113,2015,1,19,12,52,1
3,0.7653955410533679,0.6768095558539604,0.517664327978945,0.6266718683215512,0.5380972649769304,0.5648009525999975,0.6764116864663466,0.79787122918378,178,2015,1,20,8,36,1
1,0.47176142266269205,0.41506688970479,0.667287920700878,0.3988831332576389,0.5025782102738977,0.9173129996480367,0.41367747260901394,0.2719783222441029,137,2015,1,21,7,54,1
2,0.6936519271409958,0.588000862299578,0.41270180043605775,0.6309447182500516,0.4959176851883525,0.7290633435184481,0.9594135612609781,0.04439705263395277,188,2015,1,22,8,22,1
3,0.449905577373901,0.5192497941069051,0.30898885078835847,0.5725842904409321,0.48780288022605744,0.18607619841072293,0.3773940992064597,0.5981686068527371,106,2015,1,23,2,11,1
3,0.5729450527671843,0.3844804156873264,0.3640789047082028,0.4925782400425664,0.5080765269330981,0.9747462039730066,0.43580532397413657,0.36087376090287715,167,2015,1,24,23,42,1
3,0.6925233065902179,0.517243480255032,0.3072882259800038,0.5029666441596268,0.5589854691241523,0.7207422407028248,0.4216336819294708,0.21583420069672304,197,2015,1,25,12,42,1
1,0.5224706070799828,0.509388103675017,0.41743517535768554,0.35904611931486197,0.5443528951801061,0.7382622729954368,0.02976147483621505,0.7702550513425441,116,2015,1,26,8,55,1
2,0.475571838315469,0.3225490981957066,0.4767306715488198,0.4194282013717282,0.4395819669443643,0.7760400351399923,0.7170208646972225,0.7987603896740058,168,2015,1,27,1,49,1
2,0.7385145075691693,0.37679560266646095,0.4197140243514322,0.6138825436671493,0.4786290237752857,0.5384464537149429,0.23182352940108958,0.5780454327189326,114,2015,1,28,15,18,1
2,0.5119024069694648,0.5149229000003723,0.4728542937544715,0.3988366373155689,0.30786144722204245,0.9013168751775804,0.22080045031074402,0.2232103503445491,197,2015,1,29,19,38,1
1,0.4390107712555408,0.6889281062687739,0.6143641229196434,0.528506509089652,0.4329605432568509,0.7997802238047086,0.7672340576510119,0.4212633398492346,120,2015,1,30,7,17,1
3,0.4116617124466912,0.3783826470137162,0.5176503218086782,0.5249305037314321,0.2858728280108922,0.7446783198885596,0.46812705279324857,0.846242641290679,150,2015,1,31,5,56,1
2,0.424941560445633,0.7103950352194673,0.4208384082519206,0.2934990572860503,0.649206000839356,0.6085984238453798,0.9702980302332578,0.6317199044653399,152,2015,2,1,13,13,1
2,0.4792410846684728,0.6622636433522938,0.5898804191269745,0.6346128151094943,0.38678151706327835,0.6752508031852305,0.9357405107897453,0.8344797298655047,184,2015,2,2,23,3,1
2,0.3894382123536767,0.654263132777807,0.6204429541953931,0.57462132044007,0.2953250231677681,0.6342237202379047,0.22558424984022102,0.48666560372007356,115,2015,2,3,16,39,1
1,0.544725050773278,0.4682059573656624,0.6229908242509636,0.570106222013982,0.4810630370938353,1.0036500935340373,0.6602707953628049,0.3347592450586634,172,2015,2,4,14,2,1
1,0.5179728067113246,0.47281238170602446,0.30139525487438695,0.6463598685228369,0.4480686183233631,0.17422875135264498,0.5634298841783252,0.5126791848739428,196,2015,1,1,15,33,1
1,0.5144511595766381,0.6147495212447012,0.37817055467298066,0.5746143279676603,0.32865601853848003,0.9680737419266778,0.5430664248650767,0.10933174860451456,158,2015,1,2,23,0,1
2,0.5186968473383041,0.8054353495149699,0.534113840733804,0.31782264743126754,0.3960156197538887,0.9291681653564072,0.25398616764140225,0.4784332090087887,123,2015,1,3,16,6,1
1,0.7165497076725594,0.522010021943988,0.4317588670417229,0.6241095221141073,0.5574988818933245,0.6814031182918898,0.3402038593286344,0.6085633655891868,153,2015,1,4,20,1,1
2,0.718154756491353,0.5425737724370314,0.53222746112554,0.5638321622533288,0.4189307870528975,0.581355716880071,0.5963761980986373,0.19450801728838862,188,2015,1,5,21,50,1
1,0.7364982903255044,0.4422757912867308,0.454077801695786,0.636650755189342,0.36081163976070574,0.3637381972536551,0.9338215592941731,0.6340446608865086,157,2015,1,6,21,4,1
1,0.4210002334068058,0.4912855762099961,0.6108616102011051,0.4311728415809564,0.4686315324859597,0.45480022934576975,0.8964461785146205,0.2584939039023988,154,2015,1,7,12,53,1
3,0.4649604488094815,0.6434459859992177,0.4677672453286841,0.5668054368461527,0.5101032561389574,0.4757035330999492,0.7167154647876454,0.7105373358126759,147,2015,1,8,20,44,1
2,0.6295036551262267,0.3722279378608063,0.44798189670400723,0.45185955145280216,0.5323918602023557,1.0122002788150486,0.290477353528238,0.9944956049381914,117,2015,1,9,3,59,1
3,0.5323682061161066,0.5150800140723955,0.6302645885161549,0.5646451586206804,0.6534023534935145,0.6231008186634648,0.7575902805897605,0.7951368423523844,155,2015,1,10,9,19,1
3,0.5001319171630099,0.5141028639807002,0.5234901276596529,0.4936238632842317,0.25090360526009275,0.6502660636733691,0.8083607689180297,0.9512552439862987,177,2015,1,11,13,42,1
2,0.5408205093823303,0.6813166824124355,0.5069757333786494,0.23921157921336977,0.5689719977372653,0.10501484215408385,0.8364295169232582,0.9277874444622685,150,2015,1,12,10,16,1
2,0.7889786848521101,0.5219213108560926,0.42476913905348035,0.55269952359925,0.6058653654826759,0.6740874062027571,0.7834903061191114,0.9807209914076995,170,2015,1,13,7,56,1
2,0.4655400360342221,0.48996050933149654,0.5728178863469713,0.7596115132804858,0.5152263410870982,0.7095726236637869,0.8963816724358376,0.05389031853261306,165,2015,1,14,23,30,1
3,0.4072539564165197,0.4018534494111808,0.4523463868339629,0.34282757959191923,0.4666242987597846,0.9537061921474281,0.3550237584595195,0.6039868769885014,168,2015,1,15,15,58,1
2,0.453113287877026,0.31118622751108405,0.34856329472629555,0.5729635337825548,0.6353035265463859,0.47852393806193816,0.3642318819664706,0.9897965142912132,151,2015,1,16,18,28,1
2,0.8038014367470948,0.3836057112178609,0.3853897052581695,0.32866270940458275,0.495839355516798,0.23010814530868784,0.4928096116141154,0.45905001442453025,181,2015,1,17,12,42,1
2,0.6318903035190249,0.505093851561416,0.5348544426816626,0.3618795432051616,0.44668985089455815,0.43770818350145185,0.5728012795117661,0.6818207847218988,156,2015,1,18,22,17,1
2,0.6136056477973012,0.5982255887819767,0.3451067790217648,0.5335103641984167,0.7015633339177166,0.7346112674983442,0.9644101946961318,0.3836298681102849,101,2015,1,19,3,20,1
2,0.47406454676404924,0.7425211469632952,0.30855369553975376,0.4523445973123021,0.4961306970031336,0.8066491179423984,0.44504254482160177,0.6642985986095645,119,2015,1,20,5,42,1
3,0.4473253677640411,0.4632878586712136,0.5214597758324416,0.432762347359816,0.5930232017985387,0.7447131808373763,0.08239829379635594,0.7659276885340744,121,2015,1,21,14,59,1
1,0.7291193176280588,0.6661889096257798,0.5053894062586709,0.5476072349104049,0.1797591253689204,0.1786732983629588,0.5674585774841239,0.42776486198419617,113,2015,1,22,11,53,1
3,0.47112274381048636,0.6706917761374185,0.3849035659978695,0.579339428511433,0.3337868039441125,0.4708527334073619,0.7680252404671067,0.7118860002888912,190,2015,1,23,11,4,1
2,0.47202414900402273,0.39926256985160163,0.30615401256116614,0.6333805897339897,0.6396633912117482,0.3859926389795568,0.6250715455234952,0.29448517331999047,122,2015,1,24,20,1,1
2,0.47104819879037674,0.6470062001693713,0.39645122639908537,0.5664095860808271,0.6443280602297811,0.6099419865813375,0.3658681650405148,0.8656111951300697,125,2015,1,25,16,55,1
2,0.4823752059073398,0.42201607265578034,0.4663221777883186,0.5125227370104855,0.5682794008497669,0.45622581685288127,0.5690702442176588,0.9529776957606506,166,2015,1,26,19,54,1
2,0.4597820223631065,0.5478776295770537,0.5113950284122751,0.5664647311341137,0.628726411249133,0.6756109393102182,0.6879541181049482,0.02882084744461999,134,2015,1,27,7,0,1
3,0.6961461337866688,0.3545815753952991,0.4360734432789646,0.3635330304287389,0.5587892070376894,0.5403727062526499,0.8579586033546442,0.5576757172528958,192,2015,1,28,20,30,1
3,0.5278858845246489,0.3692415350073398,0.18922458591245772,0.6473323705030157,0.3390728883026522,0.6907019094913213,0.6438767594553116,0.3811302087315582,159,2015,1,29,23,12,1
3,0.5205396244150936,0.3815022265412352,0.42346327039564297,0.5738246491782155,0.4735005753831363,0.6968124125889352,0.7561630506855248,0.4253355872323102,140,2015,1,30,14,32,1
1,0.4787534679872801,0.42903733856821685,0.44267450608929854,0.6220105066854702,0.3706157825753927,0.9312022538481655,0.355387484388209,0.13437638364494214,143,2015,1,31,23,23,1
2,0.5810657449394537,0.4963030724628501,0.46587202113093484,0.43686089745849144,0.36517562857197255,0.9001387497071462,0.9362547644254732,0.511776844174288,165,2015,2,1,10,43,1
1,0.4769725369855009,0.7195511986578665,0.41833333990201493,0.5902842540305676,0.2826103471581144,0.4199465185784066,0.9020953911584269,0.296612873765253,127,2015,2,2,0,40,1
2,0.6835470177641009,0.7342925058396983,0.5148662311838339,0.487999619102839,0.522144484073458,0.7050630145303856,0.6748949510749945,0.6906460225634923,187,2015,2,3,6,48,1
2,0.38346093143811866,0.48505905001640026,0.34854653307785305,0.653161093716208,0.2935530206097576,0.26852881142430085,0.7107650071789646,0.7653381781189873,153,2015,2,4,12,55,1
